Time,Temperature,Wind speed,Relative humidity (%),Solar radiation,Active power of purchased electricity at the receiving end
3/26/2015 18:00,9.9,3.9,41,0.16,583.5366675
3/26/2015 19:00,8.3,2.3,49,0,592.5543336
3/26/2015 20:00,7.4,2.4,53,0,538.0520001
3/26/2015 21:00,5.2,0.9,64,0,526.2290004
3/26/2015 22:00,4.2,1.7,72,0,530.4859991
3/26/2015 23:00,4.3,1.2,74,0,505.1090007
3/27/2015 0:00,3.5,1.8,75,0,516.9309996
3/27/2015 1:00,2.2,0.3,79,0,589.1473328
3/27/2015 2:00,1.2,1.5,84,0,538.6360014
3/27/2015 3:00,0.6,1.3,85,0,549.0583326
3/27/2015 4:00,0,0.9,87,0,561.5459981
3/27/2015 5:00,-0.6,1.9,89,0,573.9390017
3/27/2015 6:00,-0.6,1.6,85,0.02,596.3446663
3/27/2015 7:00,4.1,2.2,54,0.52,620.275668
3/27/2015 8:00,7.5,2.5,41,1.28,712.0713325
3/27/2015 9:00,11,2.5,31,1.99,709.6853333
3/27/2015 10:00,13.6,3.1,23,2.58,642.4569989
3/27/2015 11:00,16,4.1,17,2.97,671.1233335
3/27/2015 12:00,17.9,3.4,19,3.13,633.9350004
3/27/2015 13:00,18.2,3.3,17,3.06,639.8196667
3/27/2015 14:00,19,3.2,17,2.72,650.3590005
3/27/2015 15:00,19.4,4.7,16,2.22,666.7116672
3/27/2015 16:00,18.9,4.9,11,1.62,668.7586673
3/27/2015 17:00,17.5,4.5,10,0.85,658.6236665
3/27/2015 18:00,14.6,3.7,28,0.2,618.5013346
3/27/2015 19:00,13.1,3.4,40,0,571.2263345
3/27/2015 20:00,12,1.8,53,0,501.5886672
3/27/2015 21:00,8.9,1.3,69,0,506.6050007
3/27/2015 22:00,7,1.5,77,0,526.9713331
3/27/2015 23:00,6.7,1.4,77,0,495.1600002
3/28/2015 0:00,6.3,1.7,80,0,490.2163335
3/28/2015 1:00,5.5,1,85,0,487.6366675
3/28/2015 2:00,4.4,1.9,88,0,506.6796663
3/28/2015 3:00,4.2,1.6,94,0,508.486666
3/28/2015 4:00,3.5,0.4,94,0,516.5606656
3/28/2015 5:00,3,0.8,94,0,570.9696663
3/28/2015 6:00,3,2.1,94,0.04,541.9713325
3/28/2015 7:00,5.8,1.4,78,0.41,472.8473338
3/28/2015 8:00,7.8,0.3,71,0.78,483.7273333
3/28/2015 9:00,9.6,1.1,69,0.93,471.596667
3/28/2015 10:00,12.4,0.9,56,1.45,471.382
3/28/2015 11:00,16,1.4,38,2.41,451.6726676
3/28/2015 12:00,16.8,1.7,30,2.68,453.9450011
3/28/2015 13:00,18.6,1.5,25,2.81,434.8113328
3/28/2015 14:00,19.9,2.4,25,2.79,467.4759989
3/28/2015 15:00,19.9,3.2,18,2.19,471.0119986
3/28/2015 16:00,19.2,3,23,1.56,478.8786661
3/28/2015 17:00,18.3,2.8,25,0.84,498.2736691
3/28/2015 18:00,16.1,2.4,31,0.17,502.5456695
3/28/2015 19:00,15.2,3,40,0,472.7640002
3/28/2015 20:00,13.9,2.9,55,0,476.9116673
3/28/2015 21:00,13.3,2.9,63,0,456.0906658
3/28/2015 22:00,12.3,2.3,67,0,472.4956655
3/28/2015 23:00,10.2,1.4,80,0,474.0126664
3/29/2015 0:00,9.4,1.4,87,0,451.5533329
3/29/2015 1:00,8,1.9,91,0,458.266333
3/29/2015 2:00,7.4,1.6,94,0,479.9633335
3/29/2015 3:00,6.7,2.1,96,0,490.0260003
3/29/2015 4:00,5.4,1.5,95,0,472.5700002
3/29/2015 5:00,4.9,1.4,96,0,510.9786666
3/29/2015 6:00,4.5,1.2,96,0.03,493.0673343
3/29/2015 7:00,7.5,0.5,85,0.49,450.7783332
3/29/2015 8:00,11.1,0.6,69,1.22,464.4503336
3/29/2015 9:00,13.7,1,61,1.86,404.8346661
3/29/2015 10:00,17.2,2.7,44,2.47,445.9786669
3/29/2015 11:00,18.1,1.5,37,2.83,449.2000012
3/29/2015 12:00,18.7,2.4,37,1.95,456.8190015
3/29/2015 13:00,18.3,5,51,1.02,445.6116681
3/29/2015 14:00,18.3,4.6,62,0.79,466.6573347
3/29/2015 15:00,18,4.4,60,0.79,468.9336678
3/29/2015 16:00,16.7,4.5,70,0.2,473.2226668
3/29/2015 17:00,15.1,5,74,0.15,486.0283334
3/29/2015 18:00,14.7,3.2,75,0.04,481.1336657
3/29/2015 19:00,14.2,4.1,75,0,477.9079992
3/29/2015 20:00,13.6,1,78,0,474.8056652
3/29/2015 21:00,11.8,1.2,86,0,468.0349996
3/29/2015 22:00,10.3,0.1,93,0,487.3050003
3/29/2015 23:00,9.7,1.4,95,0,463.5693332
3/30/2015 0:00,9.7,2,96,0,465.6046664
3/30/2015 1:00,10.6,1.9,76,0,467.5953338
3/30/2015 2:00,8.9,1.7,85,0,464.3896671
3/30/2015 3:00,7.6,1.7,91,0,464.2206668
3/30/2015 4:00,6.6,1.6,94,0,460.0659999
3/30/2015 5:00,6.3,0.9,96,0,482.8770004
3/30/2015 6:00,5.8,1.1,96,0.03,496.304
3/30/2015 7:00,10.4,0.2,94,0.47,529.9003335
3/30/2015 8:00,13.6,2.1,63,1.18,704.5176684
3/30/2015 9:00,14.7,1.5,48,1.87,711.8460013
3/30/2015 10:00,16.7,1.5,40,2.46,676.4393338
3/30/2015 11:00,18.5,1.6,35,2.85,640.5696675
3/30/2015 12:00,20,2.4,30,3.01,614.7513327
3/30/2015 13:00,20.7,1.8,24,2.95,646.1120003
3/30/2015 14:00,22.4,2.4,25,2.65,623.8236658
3/30/2015 15:00,21.7,3.2,26,2.13,636.898667
3/30/2015 16:00,20.9,3.6,39,1.39,632.9953339
3/30/2015 17:00,18.2,4.4,49,0.73,604.3933326
3/30/2015 18:00,16.8,2.6,55,0.16,541.1780016
3/30/2015 19:00,15.2,2.7,62,0,544.1103355
3/30/2015 20:00,12.3,2.4,68,0,518.5106679
3/30/2015 21:00,11,2.3,73,0,509.367999
3/30/2015 22:00,10.7,2.3,74,0,525.7266667
3/30/2015 23:00,10.3,2.4,74,0,475.8756666
3/31/2015 0:00,9.9,2.2,74,0,492.1226675
3/31/2015 1:00,9.8,1.7,75,0,474.3080003
3/31/2015 2:00,8.5,1.5,80,0,481.7736668
3/31/2015 3:00,7.5,1.8,85,0,460.2316669
3/31/2015 4:00,7.4,1.7,86,0,499.1503334
3/31/2015 5:00,6.8,1.6,88,0,475.5650004
3/31/2015 6:00,7.2,2.1,91,0.04,517.1433338
3/31/2015 7:00,10.4,1.4,82,0.48,502.6726667
3/31/2015 8:00,12.9,1.7,75,1.21,607.0879995
3/31/2015 9:00,14.7,2.3,68,1.9,616.2516668
3/31/2015 10:00,17.3,3.4,54,2.49,618.0013339
3/31/2015 11:00,20.5,4.3,41,2.85,632.5460014
3/31/2015 12:00,21.3,6.5,37,3.09,597.9570001
3/31/2015 13:00,21.6,6.3,37,3.03,629.9230005
3/31/2015 14:00,21,6.4,39,2.7,618.3246666
3/31/2015 15:00,20.9,7,40,2.21,647.1423346
3/31/2015 16:00,19.8,7,43,1.56,643.0496678
3/31/2015 17:00,18.8,4.8,48,0.82,612.2533334
3/31/2015 18:00,17.1,4.5,57,0.13,545.6156687
3/31/2015 19:00,16,4.1,64,0,532.597335
3/31/2015 20:00,15.5,4,70,0,512.886334
3/31/2015 21:00,15,4.1,76,0,494.5656676
3/31/2015 22:00,14.3,3.2,78,0,486.7253331
3/31/2015 23:00,13.2,1.8,81,0,462.8893332
4/1/2015 0:00,11.7,1.9,84,0,455.252
4/1/2015 1:00,10.9,1.1,90,0,464.3649995
4/1/2015 2:00,9.9,1.8,93,0,457.3236668
4/1/2015 3:00,9.5,1.6,95,0,458.4776668
4/1/2015 4:00,9.2,1.6,96,0,457.1963343
4/1/2015 5:00,9.3,1.1,96,0,467.975334
4/1/2015 6:00,9.5,1.7,97,0.02,476.1443338
4/1/2015 7:00,11.7,1.7,90,0.17,491.3933328
4/1/2015 8:00,12.6,1.3,86,0.38,635.0073335
4/1/2015 9:00,13.5,0.9,82,0.56,642.2343332
4/1/2015 10:00,15,1.2,73,0.75,590.6539977
4/1/2015 11:00,16.4,1.6,67,1.21,602.185667
4/1/2015 12:00,16.5,0.9,66,1.13,609.3776666
4/1/2015 13:00,17,2,65,0.79,628.2696678
4/1/2015 14:00,16.4,3.3,74,0.77,685.0786662
4/1/2015 15:00,12.5,4,73,0.51,676.291667
4/1/2015 16:00,11.9,4.5,74,0.48,672.858
4/1/2015 17:00,11.1,5.9,80,0.16,611.6309997
4/1/2015 18:00,10.5,4.3,85,0.01,579.2470003
4/1/2015 19:00,10.3,4.8,83,0,553.4360002
4/1/2015 20:00,9.2,2.7,91,0,521.926001
4/1/2015 21:00,8.5,3,93,0,509.2403337
4/1/2015 22:00,7.9,3.6,91,0,527.8460006
4/1/2015 23:00,7.8,2.6,91,0,508.1746666
4/2/2015 0:00,7.4,2.1,92,0,500.0823332
4/2/2015 1:00,7.2,2.1,88,0,511.1123337
4/2/2015 2:00,6.4,2.4,88,0,503.8393335
4/2/2015 3:00,6.2,2.7,89,0,509.2446669
4/2/2015 4:00,6.1,2.4,89,0,510.1613337
4/2/2015 5:00,5.6,2.2,91,0,496.3350011
4/2/2015 6:00,5.3,1.4,93,0.05,516.3633336
4/2/2015 7:00,7.2,1.6,86,0.56,519.8733319
4/2/2015 8:00,8.8,2.3,74,1.31,643.1629988
4/2/2015 9:00,10.9,2.1,62,1.86,643.7463343
4/2/2015 10:00,11.9,3.2,53,2.66,638.6859998
4/2/2015 11:00,12.3,2.6,50,3.22,633.7133337
4/2/2015 12:00,13.8,3,50,3.2,604.5059999
4/2/2015 13:00,13.6,3.2,47,2.9,628.9513333
4/2/2015 14:00,14.9,3.8,44,2.84,599.9383328
4/2/2015 15:00,14,3,43,2.29,643.5776681
4/2/2015 16:00,14.1,4.3,43,1.61,647.2240012
4/2/2015 17:00,13,3.9,46,0.87,640.094
4/2/2015 18:00,11.6,3.5,49,0.2,588.7539998
4/2/2015 19:00,10.6,2.9,57,0,577.7506683
4/2/2015 20:00,9.6,2.2,64,0,525.0566665
4/2/2015 21:00,9.5,2.1,66,0,543.1466662
4/2/2015 22:00,8.9,2.6,71,0,516.7873328
4/2/2015 23:00,9,2.1,72,0,501.2436672
4/3/2015 0:00,8.5,2.2,78,0,482.7836671
4/3/2015 1:00,9.1,2.1,76,0,475.4023338
4/3/2015 2:00,8.6,1.9,81,0,462.6856666
4/3/2015 3:00,9.5,3.1,81,0,478.0220008
4/3/2015 4:00,9.5,0.7,85,0,469.8970007
4/3/2015 5:00,11.3,2.2,80,0,482.1820004
4/3/2015 6:00,13.5,4.3,77,0.01,484.3333339
4/3/2015 7:00,13,3.3,77,0.06,509.6600002
4/3/2015 8:00,14.1,4.1,79,0.22,640.8379995
4/3/2015 9:00,15.1,6,84,0.34,670.7936673
4/3/2015 10:00,15.5,5.7,90,0.37,700.1166681
4/3/2015 11:00,16.3,5.9,90,0.45,692.8253347
4/3/2015 12:00,17.2,5.9,89,0.38,708.9436691
4/3/2015 13:00,18.5,8.6,85,0.63,722.717669
4/3/2015 14:00,19.5,7.6,81,0.85,726.0680023
4/3/2015 15:00,19.3,6.6,82,0.53,718.5246687
4/3/2015 16:00,19.2,8.3,83,0.4,724.6626689
4/3/2015 17:00,19.2,6.5,84,0.13,675.8556676
4/3/2015 18:00,18.9,7.8,88,0.03,640.7040003
4/3/2015 19:00,19,6.1,88,0,610.969334
4/3/2015 20:00,19,4.5,86,0,567.5630004
4/3/2015 21:00,19,2.6,84,0,547.7263342
4/3/2015 22:00,18.8,3.5,84,0,532.3123342
4/3/2015 23:00,18.4,3.6,85,0,510.764334
4/4/2015 0:00,17.6,1.4,89,0,508.5436659
4/4/2015 1:00,16,0.4,96,0,509.8003334
4/4/2015 2:00,16.1,2,96,0,507.047667
4/4/2015 3:00,16.4,1.7,96,0,504.2036666
4/4/2015 4:00,16.9,3.3,94,0,495.4263341
4/4/2015 5:00,14,5.1,62,0,478.3140004
4/4/2015 6:00,11.2,5.7,67,0.02,486.7180006
4/4/2015 7:00,10.8,5.9,67,0.09,500.1626674
4/4/2015 8:00,10.3,4.4,70,0.05,466.7543339
4/4/2015 9:00,9.2,3.3,82,0.16,474.4713326
4/4/2015 10:00,9.8,4.2,76,0.49,500.9273328
4/4/2015 11:00,10.6,3.9,66,0.67,464.4860002
4/4/2015 12:00,11.4,3.8,56,0.68,487.1713336
4/4/2015 13:00,11.7,4.1,61,0.79,459.4979997
4/4/2015 14:00,11.9,4.2,62,0.78,467.2556665
4/4/2015 15:00,11.8,3.9,68,0.59,480.9453332
4/4/2015 16:00,11.1,4.8,65,0.52,504.7180002
4/4/2015 17:00,10.9,3.7,56,0.34,514.6500007
4/4/2015 18:00,10.2,2.8,64,0.08,492.406
4/4/2015 19:00,9.7,3.7,72,0,477.0603333
4/4/2015 20:00,9.5,3.4,72,0,513.3263338
4/4/2015 21:00,9.3,2.2,73,0,482.0463339
4/4/2015 22:00,9.1,2.6,72,0,512.7089992
4/4/2015 23:00,9.1,2.6,72,0,486.2659993
4/5/2015 0:00,9,1.6,72,0,444.1523337
4/5/2015 1:00,9.1,2.4,73,0,500.5963335
4/5/2015 2:00,9,2.2,73,0,453.7256671
4/5/2015 3:00,9,1.4,73,0,496.0570006
4/5/2015 4:00,9.1,1.5,73,0,461.4510002
4/5/2015 5:00,9.2,1.2,76,0,480.9889995
4/5/2015 6:00,9.2,1,81,0.01,458.1856669
4/5/2015 7:00,9.2,1.3,89,0.12,453.9383334
4/5/2015 8:00,9.1,1.4,89,0.27,469.3713323
4/5/2015 9:00,9.5,1.9,88,0.35,458.7636669
4/5/2015 10:00,10.3,2,82,0.55,471.7523328
4/5/2015 11:00,10.5,1.1,85,0.76,440.4413326
4/5/2015 12:00,10.7,2,87,0.83,449.5843321
4/5/2015 13:00,10.6,1.6,89,0.63,459.2849997
4/5/2015 14:00,10.8,1.2,90,0.43,463.1413331
4/5/2015 15:00,11.2,1.1,89,0.39,472.4340001
4/5/2015 16:00,11.1,1.2,91,0.25,467.3380001
4/5/2015 17:00,11.1,1.5,91,0.19,470.7603327
4/5/2015 18:00,11,1.7,93,0.04,464.286
4/5/2015 19:00,10.7,1.1,95,0,466.0913328
4/5/2015 20:00,10.7,1.1,95,0,458.483667
4/5/2015 21:00,10.5,0,97,0,461.2176664
4/5/2015 22:00,10.4,0.6,97,0,472.4320004
4/5/2015 23:00,10.5,0.9,97,0,457.405666
